,catid,photometry,remge,mmge,rextinction,pamge,epsmge_re,epsmge_lw,dist2nneigh,chi2
730,215289,GAMA,2.9719288,15.593495,0.104,0.24943542,0.10157803,0.08130604,15.014934,2.4512672
731,215292,GAMA,3.154824,15.13339,0.111,156.41302,0.6484609,0.62947524,17.538908,3.7513254
732,215335,GAMA,2.451198,16.800663,0.119,69.09471,0.3818723,0.3125084,9.355683,6.800607
733,215579,GAMA,5.115271,15.257957,0.082,1.6043549,0.46245193,0.36235714,10.709887,14.078701
734,215698,GAMA,2.2423613,17.967537,0.066,179.99707,0.46956953,0.618249,12.094265,4.600958
735,216111,GAMA,2.179808,16.97858,0.075,46.589996,0.6488265,0.76409835,6.2464995,3.582813
736,216143,GAMA,1.9070957,18.77166,0.079,27.2014,0.38570246,0.34030694,5.5757017,7.8377695
737,216149,GAMA,1.4360485,15.851365,0.081,96.82663,0.20988859,0.39339215,9.363271,4.190049
738,216155,GAMA,2.6753187,16.542036,0.08,33.382095,0.2986097,0.31616712,12.347446,2.6702304
739,216184,GAMA,5.272428,13.9453745,0.084,37.834747,0.07533342,0.06188631,27.174282,2.0270734
740,216396,GAMA,2.5953147,15.723644,0.06,120.442505,0.33636153,0.31079388,16.062708,1.8614755
741,216401,GAMA,2.305626,16.325844,0.06,90.033554,0.04927675,0.057045817,15.219553,3.012486
742,216670,GAMA,4.5373044,14.866316,0.069,86.57892,0.7019788,0.6380421,19.87061,1.7652788
743,216843,GAMA,7.1018763,16.269302,0.07,18.369736,0.27668148,0.22822595,15.65004,4.1731224
744,218681,GAMA,2.5395582,16.306238,0.061,48.17537,0.6737621,0.7315296,13.531292,4.11086
745,218713,GAMA,1.0429825,17.52316,0.072,47.942123,0.20725615,0.56063664,11.334378,2.7762268
746,218717,GAMA,4.7238235,17.316858,0.072,87.32001,0.5754198,0.21201158,13.01531,18.144686
747,219992,GAMA,1.3372186,17.21768,0.047,146.03937,0.27768806,0.3000425,22.013777,4.3633485
748,220112,GAMA,4.482114,14.792495,0.044,113.58052,0.028836379,0.051577687,16.090992,1.6188216
749,220126,GAMA,2.205751,17.901794,0.047,85.148346,0.50626016,0.45347548,16.901001,4.8397803
750,220170,GAMA,3.1061618,17.042152,0.048,9.088806,0.71234435,0.7577987,13.367711,3.5868106
751,220217,GAMA,2.516812,16.69806,0.047,23.802002,0.08047892,0.06928432,7.76401,3.6288798
752,220218,GAMA,3.4873545,15.7526045,0.045,143.41078,0.013114569,0.032945633,12.909316,2.5373156
753,220227,GAMA,1.8692896,18.164717,0.048,179.8035,0.038902957,0.19931161,7.540052,5.8631983
754,220275,GAMA,5.2769794,16.674301,0.05,13.089996,0.091736294,0.11376959,10.198755,6.1588864
755,220319,GAMA,3.72055,18.099854,0.051,45.443222,0.21692275,0.22305548,9.100513,8.061712
756,220320,GAMA,3.4331179,18.443296,0.048,175.12419,0.111531235,0.12976116,6.156958,9.2262745
757,220326,GAMA,10.645915,13.12305,0.052,102.54593,0.7527675,0.6617095,17.105541,1.1680149
758,220328,GAMA,2.8947825,15.632708,0.053,81.093506,0.5260343,0.6071267,21.25759,2.2034497
759,220330,GAMA,3.730653,16.374228,0.045,105.079926,0.42437956,0.453328,12.698621,4.7495074
760,220332,GAMA,4.078126,15.934497,0.048,95.33392,0.6235248,0.6182072,10.822021,2.7187343
761,220355,GAMA,2.3942673,18.193972,0.047,145.30585,0.2763666,0.21148038,7.488377,7.0474944
762,220371,GAMA,5.3714423,15.919566,0.047,73.36499,0.36085033,0.35854876,8.7919235,4.056045
763,220372,GAMA,3.144436,17.171982,0.046,30.093475,0.06551169,0.080553055,18.864717,6.6030817
764,220374,GAMA,1.9712793,16.650087,0.044,130.41785,0.301482,0.2591703,8.959016,4.5908904
765,220375,GAMA,3.871394,17.025284,0.047,78.50809,0.48105064,0.30297577,17.551565,5.6686187
766,220383,GAMA,1.902013,18.62715,0.047,108.666824,0.48262286,0.3776518,13.705768,5.865987
767,220394,GAMA,4.786338,14.517031,0.045,82.21347,0.0880984,0.13664633,17.979006,1.2598953
768,220396,GAMA,4.992836,13.995709,0.045,96.577484,0.41427535,0.48030853,16.759396,3.3304586
769,220437,GAMA,3.6002262,15.690437,0.054,172.13013,0.030795569,0.035297036,15.702796,3.0222995
770,220439,GAMA,4.607479,15.373941,0.055,26.820007,0.16860643,0.18326354,8.863087,2.604
771,220450,GAMA,2.8500056,18.258078,0.049,28.505219,0.4457922,0.5125326,6.42516,7.7921987
772,220465,GAMA,4.2945557,15.25734,0.065,116.87099,0.2614684,0.2879616,21.580057,2.7913353
773,220499,GAMA,2.0199375,16.291584,0.061,88.53525,0.30925125,0.29261804,13.199828,5.82126
774,220502,GAMA,3.1240368,14.353322,0.06,56.985535,0.48911768,0.5698682,22.711542,1.2012405
775,220515,GAMA,4.6430736,17.223156,0.061,73.83212,0.18488666,0.19808328,14.602136,10.820754
776,220578,GAMA,2.3893416,16.226482,0.069,122.06662,0.35240704,0.41503358,16.871567,4.370875
777,220687,GAMA,12.66006,14.136779,0.057,152.56107,0.62238806,0.57909346,21.707994,2.2955768
778,220750,GAMA,3.9307,17.603949,0.06,129.87018,0.27306485,0.20286757,17.806053,8.479624
779,220751,GAMA,3.2615685,18.103535,0.06,73.675354,0.49745873,0.22701627,18.10888,8.033627
780,220951,GAMA,1.7362975,17.24463,0.057,158.7135,0.6808986,0.7295724,10.860583,4.509294
781,221050,GAMA,4.211737,16.428764,0.053,170.53723,0.59241015,0.49100244,9.512979,4.612858
782,221194,GAMA,12.277476,14.181194,0.054,147.28229,0.8585206,0.6523336,27.795969,2.300567
783,221369,GAMA,1.4948716,17.322115,0.049,115.0067,0.13659395,0.3054222,7.5073833,4.2264357
784,221375,GAMA,5.49231,15.311962,0.05,35.956696,0.5174787,0.55247265,19.605696,2.6939886
785,221432,GAMA,2.655527,19.204754,0.049,7.1279907,0.5275892,0.57138616,3.1820426,8.699523
786,227036,GAMA,4.2789054,15.967133,0.083,26.16809,0.51806676,0.46445346,13.567084,5.184515
787,227079,GAMA,2.7389474,17.87942,0.076,46.52014,0.68362397,0.4766395,10.760596,6.8947697
788,227123,GAMA,1.70273,16.402052,0.094,141.99103,0.44542727,0.5434091,14.561606,4.007353
789,227134,GAMA,2.87049,19.004257,0.101,40.047333,0.059316803,0.066292405,8.9686985,7.322207
790,227168,GAMA,1.5670311,18.931438,0.096,159.06018,0.45742187,0.39619535,13.722783,4.1530347
791,227176,GAMA,4.213512,15.714828,0.094,110.850464,0.16345455,0.13528663,13.435549,2.1514647
792,227223,GAMA,3.91108,15.673641,0.09,69.95122,0.051994994,0.08459669,8.639234,7.543509
793,227230,GAMA,4.3522997,15.982399,0.09,119.34505,0.6811804,0.569846,12.7318125,5.387076
794,227264,GAMA,3.7837577,14.514375,0.084,89.14172,0.328744,0.42125142,19.143257,3.1042018
795,227266,GAMA,7.1361637,13.42029,0.088,50.5141,0.113160014,0.09530425,33.01165,1.2888939
796,227278,GAMA,1.512294,15.448725,0.086,112.41937,0.178158,0.30108106,27.623705,2.427215
797,227289,GAMA,5.4929013,16.871109,0.086,49.544266,0.24715033,0.07002717,8.098342,10.611537
798,227290,GAMA,2.0763462,18.370861,0.086,109.09328,0.09717509,0.04899144,10.23221,4.1743884
799,227317,GAMA,2.6645975,17.48868,0.108,108.617676,0.10803009,0.086199105,16.822498,5.03615
800,227351,GAMA,5.2365513,16.103493,0.094,138.76952,0.80926967,0.47392946,12.009263,3.1498482
801,227371,GAMA,4.1988087,17.91587,0.092,52.33206,0.56664133,0.2871641,9.505433,8.061515
802,227407,GAMA,2.1709356,18.81612,0.085,89.88818,0.44461602,0.34686846,12.219168,3.1841457
803,227428,GAMA,2.3528814,16.81386,0.087,107.46292,0.33585215,0.34269053,16.41233,3.8657107
804,227572,GAMA,3.9925523,16.622751,0.085,157.52095,0.49894705,0.21985567,13.123011,22.613028
805,227607,GAMA,6.16933,15.596137,0.097,104.85643,0.60790825,0.50630075,12.697308,1.5794771
806,227611,GAMA,2.0287828,15.427637,0.087,128.27791,0.2355762,0.45819414,10.829482,3.2837756
807,227614,GAMA,2.7290125,16.856853,0.09,150.84125,0.19461937,0.47747695,15.01368,16.186794
808,227617,GAMA,3.0472684,16.235445,0.091,69.25644,0.13567992,0.1585294,13.659727,2.862684
809,227618,GAMA,4.1573963,15.919726,0.096,109.08908,0.14613932,0.103628516,13.902485,2.3647413
810,227673,GAMA,5.7714477,16.152637,0.088,123.684784,0.24052683,0.16639543,6.859717,4.2211576
811,227905,GAMA,2.0641012,15.43253,0.09,80.15347,0.26789266,0.5184107,12.661337,1.5013931
812,227961,GAMA,2.4597735,16.71424,0.084,63.541748,0.77647907,0.8219435,17.231853,3.8209922
813,227970,GAMA,3.785217,15.909056,0.075,23.542389,0.21746005,0.21690524,19.590658,2.6735625
814,228066,GAMA,2.0790384,15.855298,0.067,88.43005,0.46283877,0.59776914,13.884198,2.3237188
815,228086,GAMA,4.897657,17.14966,0.067,134.93729,0.1644332,0.069300294,7.3108573,9.013816
816,228104,GAMA,0.73386323,18.704245,0.074,45.59404,0.0,0.0,9.356895,4.1463237
817,228105,GAMA,9.895264,13.710225,0.074,33.775894,0.26100865,0.11483222,28.172865,5.329271
818,228278,GAMA,3.0959532,17.999136,0.064,71.54001,0.508466,0.6052177,4.5492034,9.872871
819,228349,GAMA,4.8153844,16.312382,0.07,122.31917,0.10447192,0.24162322,11.810623,5.093573
820,228428,GAMA,2.3879433,16.661127,0.077,64.512985,0.5387393,0.5393422,7.50882,4.8532157
821,228432,GAMA,2.7743807,16.579655,0.082,39.452698,0.68051594,0.5327527,13.557571,2.5309105
822,228433,GAMA,3.7562382,16.555832,0.082,118.38431,0.55245686,0.53363335,11.077491,3.6767375
823,228564,GAMA,3.5485706,14.605407,0.089,58.32141,0.32007658,0.25027674,19.722015,4.4495616
824,228570,GAMA,6.8479023,14.531169,0.089,13.449265,0.15220717,0.1415202,22.908371,3.2552817
825,228575,GAMA,1.2418605,17.659878,0.089,107.518585,0.17330876,0.32988304,9.533629,6.7101374
826,228608,GAMA,1.7781637,17.02106,0.089,73.32503,0.5747418,0.7211164,10.411586,3.1231155
827,228708,GAMA,2.7345736,16.280941,0.102,145.33023,0.125888,0.09240407,12.903281,4.1381435
828,228740,GAMA,3.4210494,15.906557,0.098,61.42592,0.33543715,0.29955328,26.350693,5.012123
829,228767,GAMA,1.1967998,17.348272,0.101,26.780182,0.1561621,0.23404968,9.177861,4.798751
830,229097,GAMA,3.6607137,16.916388,0.099,28.088562,0.3524133,0.20217657,11.048443,6.7017365
831,229163,GAMA,4.1023035,15.078007,0.094,179.67657,0.23027126,0.28255433,15.146867,2.8429444
832,229164,GAMA,2.5977862,15.652233,0.09,119.474045,0.028566932,0.0,12.025652,4.0165453
833,229167,GAMA,3.9499047,15.497881,0.094,14.902069,0.6225815,0.5668851,18.186705,2.9920418
834,229220,GAMA,0.64347965,17.760502,0.095,156.82976,0.0085863685,0.13472623,16.908262,4.3420396
835,229263,GAMA,1.5061665,18.830206,0.093,135.36583,0.23364027,0.21544254,15.242449,3.2225218
836,229335,GAMA,5.0283604,15.5283375,0.121,59.912567,0.1636542,0.07985175,5.9640946,4.2131753
837,229369,GAMA,3.82828,18.335583,0.112,44.520035,0.4057751,0.1582911,4.8292317,12.6978245
838,229461,GAMA,1.8036438,17.957962,0.098,84.61,0.0035712302,0.0836885,5.0215063,5.311564
839,230174,GAMA,3.734595,17.925423,0.052,90.0211,0.13238904,0.13381463,5.148628,3.7049944
840,230421,GAMA,1.800311,15.632597,0.048,95.33327,0.24449342,0.41638643,14.626282,2.3231788
841,230455,GAMA,4.2243776,15.862265,0.053,26.45697,0.29852474,0.33849913,14.001864,2.2428317
842,230556,GAMA,4.52968,16.055801,0.062,88.70499,0.04768083,0.08496404,11.620376,4.193125
843,230560,GAMA,5.5689025,15.681018,0.065,90.41966,0.10914249,0.08656031,12.324497,2.238232
844,230567,GAMA,3.4520428,14.6684885,0.062,6.477173,0.29816443,0.3386277,14.033167,1.5832461
845,230634,GAMA,5.6069574,14.152149,0.051,146.96729,0.55890256,0.5447329,21.299404,1.716108
846,230683,GAMA,3.8148155,15.485589,0.053,169.29716,0.019280825,0.02254486,14.383034,1.6394832
847,230714,GAMA,8.436245,14.772787,0.061,130.98294,0.6222235,0.65323323,26.94184,2.1599934
848,230719,GAMA,1.7094939,18.238148,0.061,14.272522,0.30778304,0.35940415,10.201467,6.076478
849,230774,GAMA,1.9989579,18.568214,0.061,12.844574,0.14974524,0.09589869,4.9481707,2.4648848
850,230776,GAMA,23.810417,11.49891,0.061,100.22,0.3422739,0.3617835,28.928116,0.34305605
851,230777,GAMA,4.054519,15.048687,0.061,153.00578,0.06929299,0.064771175,28.948498,2.7724452
852,230786,GAMA,2.0621321,15.630335,0.062,119.16507,0.14557338,0.20845062,18.964128,2.3749015
853,230787,GAMA,1.9784888,16.836533,0.061,126.66,0.16582558,0.16233242,14.423428,2.2014098
854,230789,GAMA,1.1507268,16.686712,0.062,161.1492,0.0045782323,0.07110417,20.008633,2.8164935
855,230793,GAMA,2.6719995,15.704714,0.062,108.122314,0.40712777,0.52857625,17.00659,2.7893965
856,230796,GAMA,1.3496445,17.066467,0.06,66.2401,0.04056785,0.0,9.913175,3.8113344
857,230797,GAMA,0.88589084,17.849886,0.061,179.66916,0.0035414458,0.024352193,19.91074,2.7027771
858,230813,GAMA,2.8490524,17.806004,0.059,153.51,0.2717074,0.26683772,7.788516,5.498106
859,230829,GAMA,2.105122,18.898003,0.059,62.163544,0.057121426,0.025745153,13.766509,5.240597
860,230836,GAMA,4.176223,15.228637,0.057,102.52777,0.20359431,0.10059273,17.32622,2.0700812
861,230837,GAMA,3.0028713,17.248137,0.057,118.32001,0.35398057,0.43994665,9.574502,6.8874016
862,230880,GAMA,3.5189152,15.807855,0.054,13.258575,0.3441094,0.3132677,13.921522,3.05555
863,230884,GAMA,2.1896317,18.290419,0.062,168.94835,0.26716962,0.34350264,12.458663,7.9927554
864,230898,GAMA,1.276653,19.744137,0.06,132.98859,0.0,0.0,8.02892,3.8813612
865,230901,GAMA,3.7636716,16.947647,0.057,51.7287,0.83032954,0.830412,18.002214,6.2780957
866,231024,GAMA,5.8329163,15.349893,0.063,125.85753,0.81196904,0.79896957,26.886114,2.3753192
867,231528,GAMA,3.637098,15.994211,0.054,88.08554,0.25362435,0.17661202,16.187775,4.1740246
868,237990,GAMA,2.5055382,17.727665,0.109,76.277405,0.56041956,0.44389606,13.880586,5.81823
869,238072,GAMA,5.244912,16.452383,0.098,32.91205,0.84822875,0.71572304,11.051807,5.1171446
870,238080,GAMA,1.4819939,18.516518,0.098,17.077484,0.30887315,0.29671562,7.76301,3.220108
871,238085,GAMA,7.7670445,15.635813,0.115,98.385086,0.25638932,0.1449467,6.917898,4.027879
872,238094,GAMA,4.637918,16.479149,0.106,154.6,0.61330736,0.5487049,7.9351506,4.97162
873,238125,GAMA,3.781795,16.0937,0.104,130.00015,0.7766359,0.67021596,16.730953,2.7814212
874,238131,GAMA,2.1291668,16.98197,0.118,22.176636,0.43651563,0.53609127,10.280185,4.486628
875,238164,GAMA,4.4327464,16.924469,0.123,79.25333,0.26332536,0.14032882,9.201948,4.984362
876,238203,GAMA,1.9960622,17.387653,0.125,90.309235,0.25449282,0.24798596,30.379524,2.8352747
877,238204,GAMA,2.8540237,15.875816,0.122,158.76791,0.33228606,0.36941457,16.843714,3.251317
878,238211,GAMA,3.596339,14.881257,0.12,0.51535034,0.02734383,0.0072719455,4.442642,2.1048863
879,238212,GAMA,3.6221244,15.181528,0.12,179.01001,0.2121976,0.09941238,7.7007556,6.2045436
880,238213,GAMA,6.941814,14.836683,0.12,26.22586,0.2778744,0.11385691,10.940469,11.283195
881,238214,GAMA,1.0656476,17.59593,0.121,35.991516,0.12090038,0.1494481,9.167161,4.4200606
882,238216,GAMA,2.2883785,17.326267,0.122,10.47261,0.6251321,0.6069006,12.81793,3.1077106
883,238221,GAMA,3.68964,16.49571,0.117,147.55103,0.6777776,0.560574,17.402473,3.5835514
884,238276,GAMA,1.7086574,15.854328,0.105,9.811798,0.18790221,0.30951637,13.50217,3.290292
885,238282,GAMA,2.5634184,16.136826,0.099,32.506836,0.30336636,0.29890037,12.143513,3.494062
886,238325,GAMA,1.9962673,16.844679,0.096,84.19968,0.19850157,0.2898072,11.540767,3.8062298
887,238328,GAMA,2.0769174,17.581358,0.087,146.6722,0.30036464,0.25086987,16.694586,3.6261861
888,238350,GAMA,5.0523663,14.9201355,0.085,135.06685,0.10904123,0.13771176,17.495445,6.9013224
889,238351,GAMA,2.6830785,17.135014,0.085,26.471832,0.41499832,0.37690663,9.044654,9.07654
890,238358,GAMA,4.884644,14.9685955,0.091,160.50542,0.16969569,0.11184025,21.233217,4.075498
891,238360,GAMA,2.456729,16.893982,0.099,49.49907,0.5923467,0.56808233,7.970245,3.5519876
892,238369,GAMA,2.5282018,16.731844,0.093,6.9768066,0.6364542,0.5765635,9.909497,3.9940438
893,238395,GAMA,4.277393,14.892112,0.098,89.38339,0.19734165,0.12010175,7.422641,5.7077003
894,238398,GAMA,1.6412678,17.234114,0.088,176.19579,0.16323775,0.18647945,9.669859,4.4642878
895,238406,GAMA,5.58456,15.804625,0.094,11.191162,0.4016896,0.37621385,25.703894,6.256714
896,238412,GAMA,1.4208589,15.460708,0.098,107.710526,0.35663298,0.65321994,20.860151,4.095757
897,238453,GAMA,2.4954133,15.822639,0.097,18.585693,0.10453059,0.093423724,11.28581,2.8713937
898,238458,GAMA,3.6683273,15.195303,0.095,53.42827,0.067977175,0.051433563,15.749335,3.479799
899,238496,GAMA,2.3766873,17.12251,0.085,77.912384,0.6512063,0.71855664,16.64461,5.4001093
900,238500,GAMA,1.1871387,16.959564,0.084,90.081726,0.006638902,0.06715155,10.599342,4.4557667
901,238922,GAMA,4.5213966,13.919934,0.074,103.740005,0.12412239,0.14369428,22.12499,2.176654
902,239092,GAMA,7.919539,15.693573,0.069,88.254364,1.110223e-16,0.0,12.47356,9.69705
903,239109,GAMA,4.355966,15.496887,0.07,70.9126,0.4372942,0.41480124,13.584845,2.3175557
904,239172,GAMA,1.8188583,18.941715,0.069,11.218323,0.5365028,0.31616843,14.935254,4.8665137
905,239249,GAMA,1.7188336,17.001818,0.071,125.18016,0.65254796,0.70949405,12.982235,4.0199075
906,239292,GAMA,1.4104626,16.893133,0.076,70.11696,0.3352646,0.46793914,23.321627,1.7635468
907,239376,GAMA,4.3768334,15.994024,0.079,177.49026,0.58782893,0.6714847,14.877446,2.9629416
908,239490,GAMA,4.960923,16.847652,0.091,168.95789,0.32242602,0.21387863,9.875282,9.1456995
909,239560,GAMA,3.1773279,15.344144,0.1,40.91461,0.61700594,0.51361996,16.153715,1.9629238
910,240108,GAMA,5.708146,14.541888,0.093,70.06641,0.47035733,0.30371428,12.286643,2.1821537
911,240202,GAMA,8.310337,14.918108,0.089,19.743103,0.29087865,0.13673973,24.368782,3.3388553
912,240205,GAMA,3.2741833,17.18085,0.087,61.9993,0.60511833,0.6389011,8.280905,3.9390173
913,240227,GAMA,6.2966003,15.319197,0.089,27.415771,0.19120245,0.09500086,17.047638,5.514948
914,240263,GAMA,1.6381968,17.842955,0.092,131.30096,0.5590664,0.6803127,16.132784,3.5607653
915,240352,GAMA,1.637821,16.487339,0.105,66.61447,0.6254178,0.74560845,10.73692,2.126656
916,240432,GAMA,3.981836,15.373582,0.103,81.53,0.7121476,0.70956326,14.532191,1.9273487
917,240449,GAMA,4.3226194,15.521857,0.102,0.181427,0.100181125,0.04974425,3.6719112,6.9841304
918,250179,GAMA,1.9483937,16.71397,0.094,22.90361,0.10935535,0.122327924,9.932391,3.6858456
919,250183,GAMA,0.74099886,17.049314,0.091,63.61615,0.010446634,0.14064765,7.9403095,3.6738846
920,250192,GAMA,2.446329,15.864707,0.091,138.38144,0.5022529,0.61830515,8.348489,3.4243598
921,250243,GAMA,1.6406158,17.124529,0.09,64.4344,0.088896535,0.018758118,11.645053,4.6781874
922,250277,GAMA,3.7536433,16.49811,0.087,132.28073,0.2593165,0.13196647,14.203121,9.873985
923,250466,GAMA,1.9066758,17.107588,0.078,142.26613,0.561334,0.6782265,9.473325,4.6492114
924,250473,GAMA,2.9994266,15.97692,0.076,122.101654,0.48940146,0.60970795,6.4472075,6.6050987
925,251297,GAMA,4.5931063,16.263926,0.079,26.43367,0.29083353,0.31569767,14.999624,4.01622
926,251367,GAMA,3.7517292,17.331406,0.086,109.371704,0.36102387,0.39563078,5.8919826,5.2515492
927,251887,GAMA,7.5521364,14.66637,0.091,135.12907,0.5151325,0.3926928,23.374325,3.9380784
928,252005,GAMA,3.5438578,15.296526,0.092,173.25998,0.51641655,0.483127,17.473526,1.7770684
929,252008,GAMA,1.9149237,18.311396,0.101,101.31616,0.4553491,0.3476497,14.481618,5.2220764
930,252021,GAMA,2.5900106,15.663201,0.096,138.56514,0.48844197,0.342591,7.0499306,3.9028285
931,252057,GAMA,1.5444045,16.409685,0.087,164.10349,0.07833535,0.21440375,9.7831335,4.3992357
932,252074,GAMA,2.914575,18.927769,0.087,146.19965,0.4400859,0.35066444,5.13676,9.57685
933,252091,GAMA,4.373536,16.916624,0.09,110.679306,0.70499736,0.73745203,14.178332,4.200759
934,271385,GAMA,2.6441207,15.932823,0.052,173.19849,0.2674656,0.39006662,15.196153,6.770428
935,271387,GAMA,2.7098646,16.021446,0.057,74.32289,0.4040711,0.45922554,17.7497,5.6688576
936,271431,GAMA,1.5674134,16.975113,0.054,72.57677,0.251981,0.3338315,6.969896,4.884702
937,271455,GAMA,2.9664836,16.022837,0.062,12.130005,0.47121865,0.47944164,13.095306,4.178437
938,271481,GAMA,4.0256033,16.434454,0.061,148.39713,0.30073488,0.30530113,8.761439,4.686109
939,271538,GAMA,2.6402886,15.940458,0.057,116.90059,0.16220793,0.20130217,13.218943,3.9108806
940,271562,GAMA,3.8670113,16.209646,0.052,25.80539,0.45542085,0.33314788,7.0224566,6.5374637
941,271610,GAMA,1.0035884,18.160484,0.054,179.71524,0.038853485,0.23657471,16.83574,3.2129416
942,272190,GAMA,2.3179927,15.884465,0.046,89.339355,0.05404913,0.09062183,13.587477,3.8535204
943,272298,GAMA,2.9273639,16.082249,0.041,85.59619,0.6592797,0.52732944,8.665154,3.1590204
944,272439,GAMA,2.2486665,15.859729,0.039,76.113525,0.39531744,0.51861346,19.956825,2.886523
945,272443,GAMA,3.610096,15.788379,0.04,133.58112,0.5448123,0.40213048,23.61282,5.5050054
946,272488,GAMA,1.4413242,16.320658,0.044,47.593597,0.101397686,0.15443611,18.638384,2.5349302
947,272543,GAMA,7.988676,15.205163,0.047,31.435272,0.45192537,0.35116315,16.027506,3.591115
948,272571,GAMA,4.2138343,17.585682,0.049,136.23988,0.31212103,0.1128121,3.8596735,10.736478
949,272667,GAMA,6.540024,15.943013,0.047,59.583405,0.23246478,0.18409103,16.9006,3.9439723
950,272748,GAMA,1.3225228,17.79516,0.046,33.62152,0.14941978,0.25369453,7.414613,2.9512095
951,272820,GAMA,2.1623282,16.497255,0.043,165.31808,0.016022801,0.08859795,11.90089,4.63255
952,272822,GAMA,2.3763993,15.475248,0.052,0.3395691,0.18881243,0.29288095,2.1597261,8.341626
953,272831,GAMA,3.3512657,15.633792,0.054,117.94977,0.12345647,0.18354362,9.064428,2.4933574
954,272833,GAMA,2.6577811,16.216465,0.05,46.124207,0.25852883,0.19312441,10.317635,4.215309
955,272990,GAMA,2.7750268,15.136673,0.066,3.004898,0.17941085,0.25719178,18.864021,1.7823291
956,272995,GAMA,4.614197,15.013896,0.063,140.2844,0.5093157,0.47425056,24.985617,4.7356853
957,272996,GAMA,2.8393273,17.481327,0.062,152.8595,0.44777024,0.39763916,15.211867,4.681256
958,273092,GAMA,7.018481,15.388594,0.066,81.45575,0.082195215,0.06858188,25.095554,3.554369
959,273242,GAMA,4.7464604,17.610552,0.056,135.24443,0.037972163,0.03145331,10.87021,8.350179
960,273256,GAMA,1.3043014,17.176624,0.066,9.100006,0.21215652,0.4934504,5.0603724,5.265559
961,273296,GAMA,6.916864,15.183663,0.068,168.84059,0.49423814,0.5076264,24.149408,4.223115
962,273309,GAMA,6.1952043,16.36114,0.069,23.221771,0.28790942,0.10268974,10.983013,5.8769736
963,273336,GAMA,12.535543,10.793108,0.076,143.56897,0.5631027,0.56024456,35.667076,0.3029447
964,273514,GAMA,1.4577036,17.082994,0.052,179.93164,0.04325584,0.09803426,17.327822,4.517592
965,273577,GAMA,3.5977056,18.157612,0.054,18.415283,0.35994098,0.15579331,8.336869,8.679781
966,273654,GAMA,4.3758307,15.382696,0.049,26.69191,0.2870172,0.26528776,19.714798,2.6057444
967,273750,GAMA,2.8469484,17.120981,0.052,26.077332,0.54330146,0.5206352,13.585009,3.4198005
968,273845,GAMA,4.1136885,15.301468,0.049,102.916,0.022935338,0.019447923,10.347199,2.3209653
969,273850,GAMA,2.7349434,15.676691,0.048,39.0242,0.25785607,0.26909596,16.633114,2.9674618
970,273889,GAMA,3.4259672,16.061214,0.046,107.02461,0.40395728,0.44161868,18.64874,5.76252
971,273925,GAMA,4.235712,16.039383,0.048,152.44507,0.64739335,0.4691832,7.629317,12.673543
972,273951,GAMA,2.5157666,17.055647,0.058,59.02472,0.39163962,0.45485413,8.892618,4.3304725
973,273952,GAMA,7.783713,15.832458,0.055,84.83807,0.13714863,0.04355657,9.216374,5.6130147
974,273966,GAMA,1.1510566,18.906624,0.049,135.02194,0.21411683,0.26675344,7.845001,2.085313
975,273976,GAMA,1.9348216,19.01539,0.051,76.50705,0.07548206,0.0898307,13.774088,4.8861704
976,273986,GAMA,1.720329,19.76202,0.057,69.05,0.13213508,0.15346414,4.4332614,6.7355347
977,278074,GAMA,4.2389035,18.240301,0.09,47.67624,0.17670569,0.20691782,7.045164,12.739124
978,278109,GAMA,2.1987467,14.88657,0.091,175.56467,0.19954695,0.40813053,15.077983,3.0058498
979,278350,GAMA,6.054239,15.339587,0.106,128.40013,0.30593076,0.3113296,15.5994425,2.4066508
980,278390,GAMA,7.2474246,14.43322,0.073,179.96658,0.6432674,0.66815066,10.223999,1.0326217
981,278548,GAMA,4.995346,15.651279,0.078,48.300003,0.40005112,0.413378,15.211283,12.968907
982,278554,GAMA,3.8868015,18.089155,0.08,162.99496,0.014139104,0.0012223125,5.934087,7.8203144
983,278643,GAMA,2.5939865,17.892172,0.079,34.552704,0.58532035,0.6209705,12.079355,3.2289426
984,278684,GAMA,1.6690496,17.578815,0.086,89.57529,0.12800896,0.16061229,7.73045,3.1072166
985,278702,GAMA,1.0480738,18.841635,0.11,4.220093,0.22786063,0.22264755,18.084335,3.2031748
986,278703,GAMA,1.847598,17.48679,0.11,133.8497,0.6010909,0.65198624,10.358398,2.536604
987,278736,GAMA,1.9584515,17.639748,0.108,89.850006,0.32398286,0.44589263,7.8508673,3.6120412
988,278741,GAMA,2.6644926,17.478464,0.106,92.1503,0.7881849,0.8040034,11.196442,4.8923364
989,278760,GAMA,3.391612,16.233421,0.127,102.47287,0.43859866,0.48098868,11.14257,3.6346657
990,278773,GAMA,1.1006489,18.08853,0.118,89.01434,0.38710016,0.44228256,8.616328,3.2516518
991,278787,GAMA,2.4802907,18.044674,0.115,6.0878296,0.41537905,0.34382975,14.944218,2.5344148
992,278802,GAMA,3.7324312,14.781214,0.118,118.195206,0.6320698,0.58822095,14.19853,2.7238166
993,278804,GAMA,2.0298846,17.08077,0.118,109.17999,0.25262454,0.37378603,10.76128,5.4000506
994,278812,GAMA,3.0860033,16.661325,0.11,53.947662,0.54917127,0.51191485,16.55015,2.4338527
995,278826,GAMA,1.3202214,19.120716,0.12,103.65146,0.26623577,0.51166695,5.8821793,3.3945627
