,catid,ra_obj,dec_obj,z_spec,fillflag
1202,609200,174.148601115,0.22362908801,0.07246,30
1203,609744,177.024758841,0.345359046866,0.08553,30
1204,609780,177.189877898,0.257904995344,0.09463,30
1205,609878,177.642004743,0.275610040293,0.08396,30
1206,609969,178.03013436,0.419060787396,0.05881,30
1207,610065,178.482134055,0.341513805631,0.05049,30
1208,610079,178.492756678,0.363229481592,0.04744,30
1209,610132,178.928020511,0.372651491566,0.06588,30
1210,610369,179.948261991,0.327358444768,0.07618,30
1211,610389,180.006332527,0.404278632328,0.08465,30
1212,610392,180.015735962,0.387759360744,0.08591,30
1213,610395,180.037084936,0.406206722611,0.08653,30
1214,610400,180.08775141,0.406509107729,0.07725,30
1215,610437,180.17972093,0.394687876987,0.08148,30
1216,610547,180.724110714,0.340544443413,0.09998,30
1217,610874,182.166065614,0.211634219829,0.09709,30
1218,610876,182.189351822,0.341424576889,0.09688,30
1219,610937,182.650604308,0.212756172385,0.09811,30
1220,610938,182.657451388,0.211630728211,0.09854,30
1221,610967,182.780472734,0.406075078719,0.09713,30
1222,610976,182.783584363,0.410955958888,0.09808,30
1223,611012,182.889722104,0.226938041336,0.07722,30
1224,611067,183.136756004,0.271328030868,0.08281,30
1225,611099,183.276213735,0.212914714338,0.09546,30
1226,611110,183.377285136,0.280846131213,0.08253,30
1227,611313,184.41869995,0.214723029955,0.07599,30
1228,611350,184.445254068,0.217876230875,0.07245,30
1229,617584,212.308054861,0.367762931716,0.05323,30
1230,617908,213.64357648,0.282271992239,0.09114,30
1231,617939,213.668217467,0.400421190348,0.0544,30
1232,618140,214.442179357,0.284917541593,0.05351,30
1233,618148,214.491409222,0.3519092511,0.04952,30
1234,618146,214.46797356,0.362975220266,0.0497,30
1235,618156,214.543526883,0.295568066902,0.05425,30
1236,618165,214.528398623,0.32199909045,0.04935,30
1237,618173,214.451926444,0.345371482921,0.05162,30
1238,618175,214.470598327,0.336571659474,0.04875,30
1239,618184,214.530333534,0.274934386273,0.05046,30
1240,618420,215.745539759,0.389906702946,0.06506,30
1241,618928,217.397406122,0.361389548521,0.05625,30
1242,618981,217.573822607,0.314332364374,0.09571,30
1243,618983,217.584313973,0.311587900617,0.09633,30
1244,619896,222.091643895,0.362006940288,0.07507,30
1245,619898,222.105807464,0.375465370825,0.07546,30
1246,619900,222.156074085,0.301813092968,0.08562,30
1247,619907,222.176377268,0.290386195677,0.08615,30
1248,619991,222.643217226,0.342881830363,0.03451,30
1249,619999,222.636095198,0.356795961294,0.03433,30
1250,620053,222.944796707,0.411225367259,0.06453,30
1251,620144,223.286879532,0.298055004937,0.04382,30
1252,620145,223.293918132,0.292450330634,0.0448,30
1253,622037,130.317844105,0.684726630675,0.0782,30
1254,622082,130.879246668,0.725846014255,0.09723,30
1255,622083,130.880739706,0.726175034243,0.09717,30
1256,622312,132.662834756,0.701541558807,0.08774,30
1257,622364,132.773691485,0.687146189984,0.08715,30
1258,623018,136.379897201,0.821639152094,0.07219,30
1259,623613,139.59253973,0.639301890722,0.08758,30
1260,623615,139.666403778,0.768232016889,0.08765,30
1261,623619,139.686726895,0.762466683685,0.08759,30
1262,623736,140.170465867,0.72817314693,0.09016,30
1263,6837,174.302786008,0.789984596388,0.07424,30
1264,6838,174.305547692,0.790335098179,0.07453,30
1265,6842,174.359382847,0.635480713455,0.09367,30
1266,6975,175.172489484,0.812952452591,0.0753,30
1267,7001,175.201804524,0.720537275122,0.07498,30
1268,7742,179.241249462,0.711669444102,0.07658,30
1269,7802,179.443178592,0.804048362426,0.04632,30
1270,7796,179.416248761,0.779155495828,0.04666,30
1271,7850,179.569522814,0.763216184374,0.07828,30
1272,7968,180.024220865,0.68877231094,0.08365,30
1273,8223,181.092014123,0.685451351043,0.09238,30
1274,8224,181.104764769,0.695511012391,0.08826,30
1275,8278,181.555398214,0.668033468584,0.08151,30
1276,8307,181.74546461,0.635963897748,0.0897,30
1277,8393,182.225070649,0.672133113295,0.09275,30
1278,8394,182.226479786,0.671779562711,0.09287,30
1279,8455,182.465846892,0.735711317406,0.07865,30
1280,8527,182.727617523,0.649535726268,0.07931,30
1281,8536,182.749556514,0.647916959976,0.07878,30
1282,8686,183.572592883,0.732734833235,0.09999,30
1283,8685,183.567576428,0.721980123665,0.09909,30
1284,8805,183.877054468,0.644464085401,0.07524,30
1285,8812,183.880851693,0.642476450165,0.07448,30
1286,8813,183.879861042,0.641888437326,0.0748,30
1287,8915,184.220499624,0.760260668556,0.09821,30
1288,8954,184.446197688,0.641740078286,0.35546,30
1289,8951,184.423218516,0.6902588298,0.08262,30
1290,8958,184.460146963,0.706303228752,0.07861,30
1291,8975,184.477022242,0.693295134333,0.07852,30
1292,9038,184.741353294,0.813300099005,0.08988,30
1293,9070,184.880369561,0.758586913569,0.07955,30
1294,9071,184.890900648,0.735852636343,0.07936,30
1295,9317,185.885695743,0.743856606397,0.07371,30
1296,9324,185.925691112,0.718520367281,0.0742,30
1297,9342,185.820603703,0.72051909002,0.07355,30
1298,9346,185.934892162,0.758137303175,0.07484,30
1299,14521,211.963286294,0.763323483084,0.08337,30
1300,14540,211.979092651,0.780818534721,0.08319,30
1301,15163,214.368394113,0.634296891786,0.05012,30
1302,15166,214.381437912,0.768319515178,0.36177,30
1303,15514,215.825815493,0.729420938268,0.05364,30
1304,15516,215.856780912,0.686331894163,0.05472,30
1305,15519,215.889711164,0.818020654801,0.0957,30
1306,15522,215.893888219,0.813979424609,0.09435,30
1307,15537,215.856329545,0.720305878514,0.05383,30
1308,15538,215.775296552,0.705078657632,0.05451,30
1309,15766,216.730173389,0.661748961304,0.05526,30
1310,15800,216.730715675,0.696325232782,0.05505,30
1311,15926,217.218588115,0.720316370909,0.10015,30
1312,15973,217.340873439,0.752764732752,0.02988,30
1313,16050,217.428721348,0.714466833696,0.05388,30
1314,16206,217.914054145,0.815432813634,0.09554,30
1315,16202,217.860795851,0.63922559763,0.0945,30
1316,16209,217.934802543,0.811971736493,0.09501,30
1317,16354,218.328727361,0.658324436861,0.07864,30
1318,16383,218.478404375,0.649671116873,0.07821,30
1319,16412,218.546499278,0.756763466914,0.0135,30
1320,16594,219.287817608,0.82863428275,0.07844,30
1321,17293,222.8911804,0.697676762929,0.06483,30
1322,17368,223.214331821,0.737397384014,0.09861,30
1323,21951,175.046886621,1.07955040313,0.09949,30
1324,21954,175.078042636,1.09301720299,0.07702,30
1325,21963,175.153983879,1.1082454887,0.07652,30
1326,22121,175.969302003,1.07187666076,0.07575,30
1327,22279,176.965450972,1.20808205892,0.09404,30
1328,22457,177.596776878,1.08211498994,0.07824,30
1329,22554,178.149355221,1.19928570896,0.0799,30
1330,22597,178.313387335,1.20190974072,0.07794,30
1331,22634,178.440740876,1.18971569997,0.07107,30
1332,22638,178.356287978,1.20285488294,0.07793,30
1333,22653,178.37004598,1.18397858469,0.07909,30
1334,22757,178.824965512,1.17464880164,0.07628,30
1335,22778,178.936380763,1.21466779652,0.08894,30
1336,22880,179.4983906,1.11481569214,0.06462,30
1337,22901,179.508377581,1.08861145243,0.06485,30
1338,23077,180.155474608,1.14702409038,0.07765,30
1339,23088,180.168169634,1.15878295893,0.07888,30
1340,23114,180.404274986,1.18025290706,0.08274,30
1341,23115,180.403348904,1.18325681077,0.08249,30
1342,23116,180.405683198,1.21936746452,0.08118,30
1343,23143,180.432007202,1.08221930761,0.08494,30
1344,23146,180.465665865,1.16349439269,0.08188,30
1345,23273,180.942258784,1.18116233092,0.08319,30
1346,23276,180.963305256,1.17402977098,0.08366,30
1347,23278,180.983825898,1.14370937053,0.08144,30
1348,23279,180.996968287,1.24199349712,0.08263,30
1349,23291,180.902370799,1.18001292997,0.07889,30
1350,23391,181.459448742,1.05501237813,0.07715,30
1351,23393,181.471219585,1.05450381226,0.07777,30
1352,23409,181.479720412,1.1725110019,0.07736,30
1353,23499,181.888364984,1.11559140228,0.04902,30
1354,23587,182.348917744,1.24286151126,0.08258,30
1355,23595,182.34937824,1.23344141162,0.08238,30
1356,23597,182.358617532,1.22850895657,0.0829,30
1357,23624,182.424607517,1.17241448178,0.08066,30
1358,23621,182.411255417,1.1318835003,0.0773,30
1359,23629,182.462121363,1.23526723083,0.07677,30
1360,23630,182.463241269,1.22521373759,0.07711,30
1361,23659,182.542265165,1.06129733796,0.08301,30
1362,23838,183.199939584,1.22659117291,0.07951,30
1363,23837,183.191314979,1.22743484596,0.07942,30
1364,23873,183.350200049,1.17349590363,0.06937,30
1365,24476,185.83125897,1.06483861615,0.08964,30
1366,28709,212.657923291,1.07821092534,0.02524,30
1367,28727,212.996346414,1.10297534097,0.09452,30
1368,28759,213.556366847,1.06953769357,0.07744,30
1369,28864,216.92799724,1.05136173173,0.4256,30
1370,230195,178.80822542,1.99511149191,0.07925,30
1371,230274,179.019412018,1.97957474648,0.0677,30
1372,230453,179.875540636,1.90512959193,0.07651,30
1373,230558,180.332409163,1.90523287041,0.07709,30
1374,230575,180.32567284,1.86967597344,0.08467,30
1375,230904,181.570070376,1.87097212474,0.07694,30
1376,231423,183.716618541,1.91077115395,0.09908,30
1377,231424,183.726585939,1.91619087691,0.09883,30
1378,231475,183.894879476,1.95687766267,0.08245,30
1379,231570,184.528365801,1.8830777194,0.04969,30
1380,238092,213.227280862,1.70305151955,0.02552,30
1381,238115,213.250715469,1.76467260388,0.04908,30
1382,238501,214.519168923,1.66876469472,0.0826,30
1383,238502,214.519326053,1.6816740271,0.08223,30
1384,239145,216.533398515,1.54466354073,0.08427,30
1385,239151,216.545087503,1.62464465674,0.08495,30
1386,239186,216.703915079,1.60514225983,0.0552,30
1387,239682,218.560362704,1.55765231187,0.1772,30
1388,240452,222.554818152,1.35674926157,0.06913,30
1389,240464,222.541588926,1.36766935123,0.06925,30
1390,250407,214.739426716,1.98761650122,0.0529,30
1391,250491,214.830821868,1.97903602964,0.08372,30
1392,250509,214.831355769,1.99080556991,0.36934,30
1393,250639,215.296161634,1.98154134845,0.05381,30
1394,250697,215.577657199,1.95536574203,0.06774,30
1395,250705,215.579661691,1.94444632761,0.06864,30
1396,250859,216.230594185,1.94813628389,0.08569,30
1397,251223,217.802107293,1.95486790084,0.09401,30
1398,251222,217.795461057,1.94230964538,0.09391,30
1399,251351,218.29528087,1.89046504378,0.0709,30
1400,251388,218.377337079,1.91854348606,0.08832,30
1401,251864,220.884880381,1.92805041544,0.07816,30
1402,251883,220.898619936,1.93238696196,0.07869,30
1403,251884,220.899263848,1.9414755799,0.07959,30
1404,251889,220.955611896,1.89294185356,0.07893,30
1405,251891,220.97199976,1.91274876316,0.07792,30
1406,252059,222.017016375,1.81423084028,0.03228,30
1407,252066,221.981852787,1.83802110788,0.03375,30
1408,252078,222.073443523,1.87687539683,0.03395,30
1409,252131,222.384455006,1.81884887716,0.06972,30
1410,252139,222.379478469,1.81986607355,0.06946,30
1411,271383,174.090196853,1.2934174432,0.09763,30
1412,271421,174.154629435,1.35200553252,0.07432,30
1413,271423,174.174801335,1.27340288226,0.07624,30
1414,271424,174.177054499,1.31609851954,0.07564,30
1415,271428,174.193910145,1.3093139322,0.07293,30
1416,271465,174.387824109,1.3745822391,0.07485,30
1417,271470,174.352001243,1.39275207451,0.07407,30
1418,271613,175.097671744,1.32425234705,0.09947,30
1419,271616,175.10764563,1.3058126676,0.09946,30
1420,271626,175.108011297,1.36348185915,0.07482,30
1421,271795,176.33047417,1.41193156018,0.09758,30
1422,271804,176.342098883,1.41450902162,0.09821,30
1423,271940,177.113975994,1.34127391134,0.04764,30
1424,272227,178.473974753,1.32069637308,0.07839,30
1425,272226,178.47364141,1.31630521828,0.07805,30
1426,272546,179.933518947,1.31957066889,0.07724,30
1427,272594,179.994311719,1.29857017624,0.0766,30
1428,272600,179.986082773,1.31057696165,0.07686,30
1429,272790,180.869935355,1.4061379058,0.21318,30
1430,272830,180.994066903,1.42932718618,0.08141,30
1431,272884,181.062798493,1.3852213273,0.08182,30
1432,272965,181.521149437,1.28793635095,0.04869,30
1433,273224,182.791021964,1.39797439713,0.07537,30
1434,273328,183.015632698,1.32503000352,0.37821,30
1435,273494,183.774083412,1.35020548187,0.05049,30
1436,273509,183.764777006,1.34334164782,0.05095,30
1437,273517,183.933474886,1.29186859319,0.0778,30
1438,273516,183.910014294,1.45024820416,0.07366,30
1439,273521,183.946793106,1.2939354697,0.07781,30
1440,273567,184.209968437,1.36069197139,0.07459,30
1441,273578,184.215072607,1.35277993805,0.07478,30
1442,273613,184.529980421,1.25451347104,0.07574,30
1443,273833,185.412891705,1.383612367,0.07749,30
1444,273839,185.427218275,1.3823254936,0.07741,30
1445,273841,185.454345837,1.38751041877,0.07939,30
1446,273842,185.461132234,1.39501720057,0.07794,30
1447,273844,185.465567223,1.36194945096,0.07801,30
1448,273848,185.48852362,1.37664244377,0.081,30
1449,273846,185.482995062,1.37997281997,0.0775,30
1450,273851,185.513626063,1.4470882608,0.07962,30
1451,273852,185.516240853,1.41610107275,0.07813,30
1452,273862,185.431965265,1.31056131472,0.07834,30
1453,273863,185.438036952,1.34094510526,0.07893,30
1454,273887,185.523273187,1.34952530566,0.07791,30
1455,273888,185.536538452,1.3703057758,0.07692,30
1456,273915,185.572231961,1.42252237391,0.0786,30
1457,273963,185.964603711,1.35713625732,0.07885,30
1458,273993,185.998243647,1.4308160445,0.07827,30
1459,278121,212.981019935,1.11067930903,0.09478,30
1460,278347,130.468856251,0.812186090494,0.07678,30
1461,278367,130.64523792,0.808537838182,0.09463,30
1462,278368,130.655392917,0.811163415058,0.0964,30
1463,278513,132.003641858,0.816494966546,0.01688,30
1464,278735,133.480910455,0.81807315778,0.04032,30
1465,278940,134.541832593,0.951842572708,0.07254,30
1466,279278,136.309852104,0.839430288316,0.06984,30
1467,279322,136.581276301,0.952839209799,0.07078,30
1468,279326,136.615292223,0.960940047083,0.06909,30
1469,279498,137.605022515,0.977799995525,0.09492,30
1470,279500,137.610701889,0.982265343635,0.09473,30
1471,279579,138.180960929,1.07155007285,0.08593,30
1472,279759,139.239716014,0.977441112763,0.05217,30
1473,279881,139.843645214,1.0314480403,0.08539,30
1474,279903,139.865452981,0.940390540765,0.08407,30
1475,279913,139.875877955,1.08020752313,0.08647,30
1476,279924,139.994243852,1.07616461376,0.08795,30
1477,279935,140.024020358,1.07750989528,0.08663,30
1478,279939,140.035100375,1.09915918146,0.08593,30
1479,279942,140.12349164,1.02280015604,0.08722,30
1480,279961,140.015377608,1.08031820476,0.0872,30
1481,280107,140.959014823,0.976909064549,0.08783,30
1482,287629,174.23479596,1.62431303179,0.07459,30
1483,287630,174.233888362,1.62323256259,0.07413,30
1484,287660,174.432611529,1.70998560928,0.09387,30
1485,287737,174.74883325,1.76183443431,0.07428,30
1486,287844,175.291617204,1.6462466679,0.07659,30
1487,287871,175.557950663,1.79747687928,0.07637,30
1488,287882,175.553105739,1.78326624831,0.07569,30
1489,287932,176.024458609,1.72557037135,0.09785,30
1490,287995,176.37176728,1.74904135709,0.07652,30
1491,288002,176.389195446,1.73959435777,0.07472,30
1492,288685,179.741786965,1.85262403968,0.06655,30
1493,288689,179.762818879,1.70650528391,0.0791,30
1494,288693,179.804920813,1.70688796314,0.09588,30
1495,288694,179.80906378,1.69177360567,0.09604,30
1496,288707,179.764096027,1.68092760665,0.0781,30
1497,288734,179.922935686,1.80980634946,0.08154,30
1498,288750,180.033852921,1.8470250345,0.07761,30
1499,288758,179.990939911,1.79804806559,0.07855,30
1500,288777,180.00971206,1.80588076595,0.07867,30
1501,288779,180.023718935,1.85884425201,0.07784,30
1502,288880,180.492115821,1.70881223072,0.07814,30
1503,288901,180.587514799,1.80210163413,0.08404,30
1504,288910,180.722822478,1.66477457068,0.08159,30
1505,288926,180.712272093,1.65649094392,0.07879,30
1506,289146,181.144954395,1.76009191605,0.07724,30
1507,289151,181.054576253,1.6909756637,0.02127,30
1508,289171,181.282269155,1.82095413114,0.07775,30
1509,289183,181.277990121,1.85185734324,0.07753,30
1510,289199,181.33961235,1.80658532289,0.07605,30
1511,289205,181.386845133,1.7482784736,0.06725,30
1512,289202,181.348212353,1.82940894495,0.07699,30
1513,289221,181.422256755,1.79693164498,0.01806,30
1514,289295,181.80080352,1.75061525307,0.0786,30
1515,289334,182.003513696,1.82529027808,0.08231,30
1516,289366,182.011878696,1.82450035378,0.08193,30
1517,289817,183.477720067,1.85047221282,0.0708,30
1518,289821,183.488404179,1.86763614298,0.07036,30
1519,289877,183.756094424,1.69082480993,0.09903,30
1520,289878,183.751938796,1.68798305138,0.09978,30
1521,290204,185.192497724,1.70792442564,0.06977,30
1522,290266,185.41291924,1.71144296412,0.07492,30
1523,290267,185.415437123,1.70571807275,0.07483,30
1524,290354,185.668252805,1.73255630288,0.09052,30
1525,290357,185.716376306,1.67301428574,0.07729,30
1526,290362,185.731594443,1.67795950195,0.07688,30
1527,290405,185.951325203,1.72175193202,0.09016,30
1528,290422,185.936017762,1.7112375903,0.09016,30
1529,296438,211.838033311,1.40861918455,0.03498,30
1530,296452,211.842177348,1.40848779828,0.03479,30
1531,296512,212.026728847,1.47214089791,0.0957,30
1532,296744,213.078274367,1.51107666561,0.08388,30
1533,296858,213.687973717,1.53948819074,0.05253,30
1534,296926,213.969689638,1.36834482584,0.05387,30
1535,296992,214.124724683,1.5201153712,0.05189,30
1536,297089,214.57900804,1.48465944558,0.07274,30
1537,297160,214.784497949,1.50171033285,0.06453,30
1538,297163,214.80562757,1.49519847487,0.06446,30
1539,297409,215.668101777,1.40838363701,0.0782,30
1540,297615,216.483689991,1.46463759342,0.08506,30
1541,297722,216.972523486,1.47129539541,0.05502,30
1542,297855,217.467249966,1.38368685336,0.05135,30
1543,297857,217.489581301,1.40100990143,0.05137,30
1544,297883,217.504878435,1.41333609615,0.0518,30
1545,298226,219.03253293,1.3858641434,0.08782,30
1546,719185,220.082386594,1.33721721814,0.08438,30
1547,298500,220.101927119,1.27513627504,0.0778,30
1548,298513,220.127928138,1.28507746402,0.07828,30
1549,298517,220.171926919,1.32985709113,0.04996,30
1550,298536,220.122008419,1.26879915825,0.07783,30
1551,298595,220.655793224,1.22535142059,0.03416,30
1552,298610,220.774654408,1.25446975656,0.08384,30
1553,298611,220.777022432,1.23761662833,0.08429,30
1554,298741,221.595701994,1.35337176312,0.07232,30
1555,298742,221.609650451,1.35606997649,0.07308,30
1556,298791,221.811450685,1.17778898254,0.09601,30
1557,298790,221.803008045,1.1695406465,0.09556,30
1558,298889,222.096604312,1.20446022392,0.03555,30
1559,300337,129.167662468,1.16559889732,0.09293,30
1560,300370,129.239222779,1.16816782217,0.09581,30
1561,300388,129.223977139,1.17881097711,0.09544,30
1562,300497,129.819275665,1.15606517407,0.08135,30
1563,300573,129.990454197,1.21404094161,0.05302,30
1564,300659,130.29528756,1.06048882735,0.08512,30
1565,300727,130.687235058,1.08598193861,0.08556,30
1566,300740,130.68896458,1.07558651437,0.08561,30
1567,300762,130.835513821,1.05604485688,0.09597,30
1568,301554,134.329161906,1.36377047562,0.06999,30
1569,301562,134.447455396,1.24314089343,0.07359,30
1570,301572,134.352675497,1.36257836917,0.07097,30
1571,301576,134.352985778,1.35826037927,0.06981,30
1572,301595,134.462434255,1.17514588734,0.07134,30
1573,301596,134.473370337,1.1913235613,0.07123,30
1574,301601,134.496354811,1.17414184068,0.07013,30
1575,301612,134.557295148,1.19980348114,0.06897,30
1576,301613,134.553645966,1.36728112516,0.07156,30
1577,301614,134.554571104,1.37282204907,0.07154,30
1578,301609,134.542039456,1.17911888174,0.06833,30
1579,301607,134.520537168,1.28807987721,0.07315,30
1580,301608,134.530766248,1.30691052391,0.07085,30
1581,301615,134.571230202,1.18610401006,0.0722,30
1582,301763,135.118106333,1.28648773241,0.07079,30
1583,301765,135.14284268,1.31228460283,0.07051,30
1584,301767,135.191414053,1.38375902522,0.07161,30
1585,301893,135.585648854,1.22795388309,0.09691,30
1586,301916,135.582644729,1.23445842234,0.09349,30
1587,301993,135.897276915,1.35347913959,0.07091,30
1588,301996,135.918692089,1.27412585833,0.05352,30
1589,302004,135.86887434,1.34162834462,0.09348,30
1590,302006,135.875331769,1.35368850918,0.0708,30
1591,302021,135.865032622,1.32132945428,0.09321,30
1592,302025,135.916820285,1.30333868877,0.09372,30
1593,302525,138.292201719,1.49173543392,0.05577,30
1594,302778,139.369506003,1.49000896514,0.09469,30
1595,302995,140.162873321,1.39709535061,0.08908,30
1596,303115,140.793075098,1.45305092805,0.01679,30
1597,303123,140.916251491,1.49721787051,0.07404,30
1598,303125,140.918056447,1.49332988359,0.07346,30
1599,318886,212.720679894,1.87399843379,0.085,30
1600,318894,212.8139309,1.90430512138,0.07974,30
1601,318895,212.816651626,1.90419579045,0.08007,30
1602,318971,213.197291289,1.9863434937,0.04898,30
1603,318993,213.194914767,1.97966111333,0.04868,30
1604,319043,213.351662977,1.98330105054,0.05036,30
1605,319044,213.353703554,1.96705088152,0.05157,30
1606,319115,213.519091534,1.91124327534,0.0525,30
1607,319154,213.624651093,1.78799671331,0.05359,30
1608,319172,213.54157128,1.83819020622,0.05321,30
1609,319382,214.395621728,1.80995039556,0.38721,30
1610,319416,214.385369148,1.91140405122,0.05065,30
1611,319431,214.321553212,1.95785123706,0.15974,30
1612,319433,214.345819253,1.83599489726,0.05333,30
1613,319435,214.355150598,1.92980544005,0.05307,30
1614,319437,214.369594134,1.84468765998,0.05285,30
1615,319528,214.824276482,1.91673424531,0.08382,30
1616,319634,215.149817207,1.84492602516,0.08268,30
1617,319756,215.695357576,1.82525103211,0.09957,30
1618,319999,216.67418466,1.72880206758,0.08601,30
1619,320021,216.659199974,1.71301353472,0.08586,30
1620,320224,217.426767145,1.87880343237,0.0991,30
1621,320238,217.414902815,1.86967941871,0.09949,30
1622,320278,217.612092727,1.80954735566,0.09976,30
1623,320277,217.61089864,1.79714536097,0.09813,30
1624,320308,217.841854443,1.83774747442,0.0994,30
1625,320318,217.844112011,1.83337726802,0.0989,30
1626,320379,218.095445208,1.8157253159,0.07809,30
1627,320446,218.295651593,1.87201774888,0.07105,30
1628,320550,218.673997041,1.80465043094,0.07805,30
1629,320551,218.678500138,1.7833738969,0.0779,30
1630,320579,218.663260197,1.80853807665,0.07752,30
1631,320889,219.973086237,1.81143099665,0.08375,30
1632,320940,220.184172562,1.63489149253,0.08393,30
1633,321446,223.251094388,1.69612161502,0.0979,30
1634,321451,223.232288947,1.70768195684,0.09847,30
1635,321467,223.271690475,1.69254596402,0.09665,30
1636,322875,129.32140545,1.48730146357,0.07865,30
1637,322892,129.334204701,1.50393567789,0.07824,30
1638,323038,130.038284314,1.46245618072,0.09598,30
1639,323042,130.03122563,1.44203900063,0.09572,30
1640,323190,130.790148127,1.61230656452,0.07674,30
1641,323193,130.802210971,1.64828820804,0.096,30
1642,323213,130.816128958,1.65309180166,0.09593,30
1643,323254,131.037243333,1.58247468905,0.06156,30
1644,323299,131.220355842,1.68445229441,0.03665,30
1645,323500,131.912814241,1.65143383671,0.06401,30
1646,323537,132.149301293,1.51639943418,0.06855,30
1647,323542,132.140105945,1.55372734248,0.06795,30
1648,323587,132.387237561,1.69311372192,0.06959,30
1649,323592,132.344757818,1.71367968833,0.06948,30
1650,323615,132.35995738,1.68869658928,0.06826,30
1651,323743,133.081830229,1.59712327474,0.04498,30
1652,324847,137.575176137,1.87531623236,0.09771,30
1653,324887,137.580792481,1.8586731395,0.09676,30
1654,325322,139.810173884,1.78380094196,0.08746,30
1655,325344,139.845301374,1.76650194718,0.08799,30
1656,325353,139.836671495,1.7810047416,0.08857,30
1657,325381,140.125444715,1.78842646654,0.09147,30
1658,325393,140.125738069,1.78959932427,0.09107,30
1659,345524,129.856717866,1.85034245586,0.073,30
1660,345538,129.865799581,1.88149807841,0.07273,30
1661,345582,129.957793124,1.88380103102,0.0741,30
1662,345761,131.034636271,1.99163690422,0.07575,30
1663,345770,131.016100837,1.94313368061,0.07693,30
1664,345779,131.067935553,1.99300019283,0.0773,30
1665,345804,131.069029478,2.090359352,0.07869,30
1666,345814,131.2626735,2.09790573651,0.07767,30
1667,345815,131.14528932,2.07320845451,0.07721,30
1668,345823,131.261310441,2.08154113449,0.0761,30
1669,345850,131.307142365,1.99026041312,0.07732,30
1670,345928,131.698774513,2.02376775836,0.06118,30
1671,346010,132.013738839,2.11145346408,0.09488,30
1672,346624,134.56953027,2.02865758776,0.07204,30
1673,346751,134.994767275,2.05272892066,0.05759,30
1674,346867,135.274220376,2.20383500829,0.05888,30
1675,346886,135.373058866,2.09390543138,0.05675,30
1676,347261,136.96737416,2.1906063599,0.09917,30
1677,347266,137.07300459,2.16347105601,0.09947,30
1678,347373,137.55958277,2.22266784889,0.09708,30
1679,347397,137.578558097,2.18860384553,0.09991,30
1680,347398,137.581169939,2.18756644137,0.09682,30
1681,347395,137.568434079,2.18233582848,0.0973,30
1682,347410,137.596314997,2.20972544778,0.0962,30
1683,347769,139.198344855,2.24750082349,0.09054,30
1684,347803,139.215054704,2.25343129917,0.20291,30
1685,347855,139.476009482,2.24316907143,0.05442,30
1686,347872,139.472023121,2.25526274646,0.05447,30
1687,347900,139.545185953,2.19949961977,0.08678,30
1688,347902,139.558197925,2.19974746084,0.08989,30
1689,365383,140.404887018,2.62616577439,0.08405,30
1690,365396,140.584470561,2.66907027296,0.15549,30
1691,369159,139.035783392,0.892021073049,0.05224,30
1692,370883,129.290536597,0.896212417336,0.08446,30
1693,371112,130.121178768,0.948546144091,0.05963,30
1694,371113,130.122147248,0.949487615733,0.05944,30
1695,371165,130.437909837,0.832671021342,0.07497,30
1696,371175,130.379094852,0.862202588013,0.07817,30
1697,371180,130.440646176,0.82450195838,0.07791,30
1698,371181,130.4498638,0.898661612894,0.09663,30
1699,371185,130.486210743,0.835671273641,0.07875,30
1700,371186,130.493496453,0.976173073983,0.0972,30
1701,371197,130.443598311,0.895646177017,0.0972,30
1702,371201,130.403653449,0.867602173389,0.07893,30
1703,371207,130.503217433,1.01836450638,0.07615,30
1704,371208,130.509257292,1.02070427192,0.24443,30
1705,371218,130.510993723,0.93223677958,0.09736,30
1706,371217,130.509492539,0.964140318029,0.09646,30
1707,371227,130.575463049,0.893960162025,0.09594,30
1708,371228,130.580253597,0.854320708089,0.09567,30
1709,371229,130.588614334,0.851833011623,0.09589,30
1710,371236,130.508908171,0.948742318107,0.09607,30
1711,371253,130.668707875,0.896631986394,0.09732,30
1712,371296,130.848305304,0.950083538467,0.09706,30
1713,371451,131.514045526,1.04267062966,0.09936,30
1714,371454,131.486939941,0.930403482586,0.07002,30
1715,371481,131.453882609,1.01951509576,0.03411,30
1716,371484,131.499794986,0.955363793965,0.07006,30
1717,371482,131.468046777,0.898312483556,0.04479,30
1718,371669,132.356898883,0.913311327715,0.06551,30
1719,371703,132.349918208,0.89941679073,0.06583,30
1720,371713,132.584548467,1.100347034,0.06992,30
1721,371719,132.578782703,1.08759225585,0.0691,30
1722,371720,132.590459056,1.0840238064,0.06994,30
1723,372106,134.381312301,1.14695254147,0.06992,30
1724,372121,134.432928567,0.978816406051,0.06949,30
1725,372139,134.517223226,1.13345251534,0.06875,30
1726,372142,134.538917278,1.09627782833,0.07118,30
1727,372182,134.559572304,1.13610292062,0.07156,30
1728,372183,134.570172155,1.14507457803,0.0724,30
1729,372188,134.594292686,1.11106279524,0.07274,30
1730,372189,134.601808474,1.11168832777,0.07356,30
1731,372200,134.555377055,1.10427656388,0.07257,30
1732,372387,135.571194586,1.11738279707,0.05327,30
1733,372570,136.478087201,1.12536368379,0.06626,30
1734,372574,136.479667841,1.1280285612,0.0516,30
1735,372595,136.492410763,1.22232931265,0.07694,30
1736,373155,139.682204666,1.22969883553,0.0874,30
1737,373159,139.701895669,1.15789517396,0.08824,30
1738,373160,139.70185245,1.23827159569,0.08726,30
